"name","phoneNumber","address","rating","reviews","services"
"Tumbledry Dry Clean & Laundry Service","076772 50250","Shop No 11, 1st Cross, 1st Main Road, Anjaneya Temple St, Hebbal Kempapura, Bengaluru, Karnataka 560024","4.3","9","Services: Self-service laundry,Premium Laundry,Wash & Steam Ironing,Wash & fold service,Dry cleaning,Art Dry Cleaning,Bag Cleaning,Blanket & Quilt Dry Cleaning,Canvas Shoes Dry Cleaning,Carpet Cleaning,Carpet Dry Cleaning,Coat & Blazer Dry Cleaning,Color Enhancement After Dry Cleaning,Curtain & Blinds Dry Cleaning,Curtain Dry Cleaning Service,Curtain Ring Replacement,Customized Treatment,Damaged Collar Replacement,Darning,Deep Cleaning,Dry Cleaning & Laundry,Dry Cleaning Facility,Free Pickup,Handbag Dry Cleaning,Haute Couture Dry Cleaning,Heel Replacement,Inner Lining Replacement,Inner Sole Replacement,Jacket Dry Cleaning,Laces Replacement,Leather & Suede,Leather & Suede Shoes Dry Cleaning,Leather Bag Dry Cleaning,Leather Dry Cleaning,Lehenga & Bridal Wear Dry Cleaning,Packing,Re Coloring,Saree Dry Cleaning,Silk Sarees,Soft Toys Dry Cleaning,Sole Pasting,Sorting & Inspection,Sports Shoes Dry Cleaning,Stain Removal,Stain Treatment,Steam Iron,Steam Ironing,Whitening After Dry Cleaning,Women Kurta & Salwar Dry Cleaning,Woolen & Shawl Dry Cleaning,Woolen Garments,Woolens Dry Cleaning"
"MIK Excel Dry Cleaners","080 4167 7860","29, 5th Main Rd, opposite MTR Hotel, Gandhi Nagar, Bengaluru, Karnataka 560009","3.7","7","N/A"
"UClean Laundry","099997 59911","6/2,Ground floor, Tower-5, Nikoo Homes Hegde Nagar Main Road, Bhartiya City, Thanisandra, Bengaluru, Karnataka 560064","2.7","20","Services: Ironing,General clothes drying,Laundry wash and fold,Self-service laundry,Leather and suede cleaning,Dry cleaning,Drapery & window cover cleaning,100% Sanitized Clothes,Bag Cleaning,Bulk Washing,Car Cleaning,Carpet Cleaning,Cleaning And Disinfecting,Cleaning Process,Cleaning Up,Clothes Cleaned,Curtain Cleaning,Custom Packaging Fold Or Hang,Doorstep Pick Up And Drop,Drapes Clean,Dry Cleaners,Emergency Service,Express Service,Green Certified Detergents,Home Cleaning Services,Ironing Clothes,Kg Wash,Laundry & Dry Cleaning,Laundry By Kg,Laundry By Kilo,Laundry Process,Laundry Wash And Fold,Laundry Wash And Iron,Live Laundry,Normal Cleaning,On Demand Service Also Available,Personalized Care,Pickup & Drop,Premium Laundry,Quick Service,Safe Service,Shoe Cleaning,Sofa Cleaning,Stain Removal,Stain Treatment,Steam Sterilization,Vacuum Steam Iron,Wash My Clothes,Washing Machine,Washing Process,Water Cleaning"
"SPIN CYCLES - Dry Clean & Premium Laundry","088800 04880","Shop No 6, Opposite BRS Global School, Central Jail Road, Kasavanahalli, Bengaluru, Karnataka 560035","4.0","75","Services: Industrial laundry,Quilt cleaning,Clothes pressing,Ironing,Clothing alterations & repairs,Laundry wash and fold,Car wash,Carpet and rug cleaning,Self-service laundry,Leather and suede cleaning,Delivery,Dry cleaning,Laundry pick-up,Bag Repair,Bag cleaning,Blanket Cleaning,Blanket double,Carpet Dry Cleaning,Carpet Rug Cleaning,Commercial Laundry Services,Cotton Sarees,Curtain Dry Cleaning,Doorstep Pickup And Drop,Dry Cleaning Wash,Express Services,Free Pickup,Home Linen,Laundry And Dry Clean,Leather Cleaning,Luxe Service,Online Laundry Services,Pant,Patch Work,Pickup And Delivery,Premium Dry Cleaning,Premium Laundry Service,Premium Steam Iron,Premium Wash,Quilt Dry Cleaning,Regular Wash,Saree Roll Press,Saree Roll Press & Polish,Shoe Cleaning,Shoe Cleaning Services,Shoe Laundry,Shoe Repair,Shoe Wash Service,Shoe leather,Silk Sarees,Stain Removal,Steam Press,Suit Cleaning,Suitecase Trolley Repair,Toy Cleaning,Trolley Repair,Wash & Fold Bag,Wash & Iron,Wash And Iron,Waste Removal,Water Treatment,Wedding Dress Dry Cleaning,Wet Cleaning"
"N/A","N/A","N/A","N/A","N/A","N/A"
"Gupta Electrical Industries (GEI): Commercial Laundry Machines Manufacturer","099808 03803","Building No 158 3rd Phase, 10th Main Rd, 3rd phase, Peenya, Bengaluru, Karnataka 560058","4.8","216","Services: Ironing,Self-service laundry,Commercial Laundry,Flat work ironer,Vacuum Ironing tables,Washer extractor"
"LaundroKart - Adarsh Palm Retreat - Laundry & Dry Cleaning Services","078991 72075","#142/2 29/a, Off, Sarjapur Main Rd, opposite GEAR Innovative Intl School, Adarsh Palm Retreat, Doddakannelli, Bengaluru, Karnataka 560035","3.4","119","Services: Ironing,Laundry wash and fold,Car wash,Carpet and rug cleaning,Couches/sofas,Coat & jacket alterations,Special care fabric cleaning,Self-service laundry,Leather and suede cleaning,Jackets,Delivery,Online dry cleaner booking,Dry cleaning,Laundry pick-up,Commercial service,Wedding gown preservation,Garment Laundry,Shoe Laundry,Steam Pressing,Wash And Iron,Washing Clothes,Drapes and curtain cleaning"
"SPIN CYCLES - Dry Clean & Premium Laundry","N/A","No:614, 1st floor, GNS Arcade, 100 feet Ring Road, 28th Main Rd, near AXA Building, opposite to SBI Bank, BTM 2nd Stage, Bengaluru, Karnataka 560076","5.0","2","N/A"
"Smart and Quick Laundry","089710 13882","20th, 48/1, 11th cross, main, Maruthi Nagar Main Rd, BTM 1st Stage, Bengaluru, Karnataka 560068","3.5","6","Services: Clothing alterations & repairs,Quilt cleaning,Delivery,Drapery & window cover cleaning,Dry cleaning,General clothes drying,Ironing,Laundry pick-up,Laundry wash and fold,Leather and suede cleaning,Special care fabric cleaning"
"The Laundry Basket, Kumara Park","080 4375 1618","10, Serpentine Rd, near Gullus Chat House/ Chetty's Corner, Sripuram, Kumara Park West, Sampangiram Nagar, Bengaluru, Karnataka 560020","3.8","62","Services: Ironing,General clothes drying,Laundry wash and fold,Self-service laundry,Leather and suede cleaning,Delivery,Dry cleaning,General bedding cleaning,Laundry pick-up,Bathroom Cleaning,Car Cleaning,Cleaning Agents,Cleaning Materials,Commercial Cleaning,Corporate Laundry,Deep Cleaners,Express Laundry Services,Fabric Laundry,Furniture Cleaning,Home Deep Cleaning,Home Laundry,Hotel Laundry Services,House Deep Cleaning,Housekeeping Services,Mattress Cleaning,Online Laundry Services,Regular Laundry,Shoe Laundry,Shoe Wash,Sofa Cleaning,Sofa Shampooing,Stain Removal,Standard Laundry,Wash & Steam Press,Wash Only,Washing And Drying,Washing And Iron,Washing Clothes,Wet Cleaning"
"LaundroKart - Narayanappa Garden - Laundry & Dry Cleaning Services","078991 72075","Whitefield Main Rd, opp. Sea Air Logistics, Narayanappa Garden, Whitefield, Bengaluru, Karnataka 560066","3.5","66","Services: Clothes pressing,Ironing,Laundry wash and fold,Car wash,Carpet and rug cleaning,Couches/sofas,Coat & jacket alterations,Special care fabric cleaning,Self-service laundry,Leather and suede cleaning,Jackets,Delivery,Online dry cleaner booking,Dry cleaning,Laundry pick-up,Commercial service,Wedding gown preservation,Garment Laundry,Shoe Laundry,Steam Pressing,Wash And Iron,Washing Clothes,Drapes and curtain cleaning"
"LaundroKart - Narayanappa Garden - Laundry & Dry Cleaning Services","078991 72075","Whitefield Main Rd, opp. Sea Air Logistics, Narayanappa Garden, Whitefield, Bengaluru, Karnataka 560066","3.5","66","Services: Clothes pressing,Ironing,Laundry wash and fold,Car wash,Carpet and rug cleaning,Couches/sofas,Coat & jacket alterations,Special care fabric cleaning,Self-service laundry,Leather and suede cleaning,Jackets,Delivery,Online dry cleaner booking,Dry cleaning,Laundry pick-up,Commercial service,Wedding gown preservation,Garment Laundry,Shoe Laundry,Steam Pressing,Wash And Iron,Washing Clothes,Drapes and curtain cleaning"
"* mastBus Laundry BTM (Free Home Pickup)","080955 74511","35, 16th Main Rd, Mahadeshwara Nagar, BTM 2nd Stage, BTM Layout, Bengaluru, Karnataka 560076","4.1","203","Services: General clothes drying,Laundry wash and fold,Special care fabric cleaning,Self-service laundry,Dry cleaning,Laundry pick-up,Commercial Laundry Service,Dry Cleaning,Express Service,Fabric Softener,Free Home Pickup & Drop Laundry Service,Hotel Laundry,Odour Removal,Online Laundry Service,Pick Up And Delivery,Pickup & Drop,Premium Laundry,Premium Wash,Quick Service,Restaurant Laundry,Shoe Laundry,Wash & Fold,Wash & Steam Iron,Washer And Dryer"
"LaundroKart - Brigade Lakefront - Laundry & Dry Cleaning Services","078991 72075","Brigade Lakefront, Zonasha Paradiso Clubhouse, EPIP Zone, Brookefield, Bengaluru, Karnataka 560048","3.2","18","Services: Ironing,Laundry wash and fold,Car wash,Special care fabric cleaning,Self-service laundry,Leather and suede cleaning,Delivery,Dry cleaning,Laundry pick-up,Carpet Cleaning Services,Carpets And Rugs,Curtain Cleaning,Dyeing Service,Garment Laundry Service,Hand Wash,Kg Laundry,New Clothes,Online Laundry Service,Roll Polishing,Shoe Laundry,Stain Removal,Wash And Iron,Wash Your,Washing Clothes,General clothes drying,Drapery & window cover cleaning,5-Star Dry Cleaning,Curtain Care,Darning,Dyeing,Garment Laundry,Steam Pressing,Steam ironing"
"Cambridge Dry Cleaners","096207 01918","XJCH+95C, Cambridge Rd, Halasuru, Cambridge Layout, Bengaluru, Karnataka 560008","5.0","1","N/A"
"Sunrise Dry Cleaners","N/A","XGFV+4PX, 3rd Cross Rd, Hoshalli Extension, Stage 1, Vijayanagar, Bengaluru, Karnataka 560040","5.0","1","N/A"
"SSK White Collar Drycleaning Services - Kormangala","088844 79385","227, 15th Main Rd, 4th Block, Koramangala, Bengaluru, Karnataka 560095","2.6","13","Services: Quilt cleaning,Clothes pressing,Ironing,Laundry wash and fold,Carpet and rug cleaning,Couches/sofas,Coat & jacket alterations,Special care fabric cleaning,Self-service laundry,Leather and suede cleaning,Jackets,Delivery,Online dry cleaner booking,Dry cleaning,Drapery & window cover cleaning,General bedding cleaning,Laundry pick-up,Wedding gown preservation,Wedding dress cleaning,Bag Cleaning,Bag Laundry,Bath Towel,Bed Cover,Blanket Cleaning,Car Seat Cover,Carpet Cleaning,Cloths Washed,Cotton Sarees,Curtain Cleaning,Curtain Small,Door Mat,Garment Inspection,Home Linens,Kg Laundry,Laundry Dry Cleaning,Pickup And Delivery,Premium Laundry Services,Premium Steam Ironing,Saree Cotton,Saree Roll Polish,Saree Roll Polishing,Saree Roll Press,Saree Silk,Shoe Cleaning Service,Shoe Cleaning Services,Shoe Laundry,Shoe Laundry Service,Silk Sarees,Sofa Cover,Soft Toy Cleaning,Steam Pressing,T-Shirt,Wash And Fold,Wash And Iron,Wedding Dress,Wet Care"
"SPIN CYCLES - Dry Clean & Premium Laundry","094821 26666","No.4, shop -3, Police layout, Koopa, to, Nisarga layout road, Bengaluru, Karnataka 560083","4.6","29","Services: Industrial laundry,Eco-friendly cleaning,Organic dry cleaning,Quilt cleaning,Clothes pressing,Ironing,Clothing alterations & repairs,Laundry wash and fold,Carpet and rug cleaning,Special care fabric cleaning,Self-service laundry,Leather and suede cleaning,Jackets,Delivery,Online dry cleaner booking,Dry cleaning,Drapery & window cover cleaning,General bedding cleaning,Laundry pick-up,Wedding gown preservation,Wedding dress cleaning,Bag Cleaning,Bag Repair,Blanket Cleaning,Carpet Dry Cleaning,Carpet Rug Cleaning,Cleaning Wash And Iron,Commercial Laundry Services,Curtain Dry Cleaning,Doorstep Pickup,Doorstep Pickup And Drop,Dry Cleaning Wash,Laundry And Dry Clean,Leather Cleaning,Luxe Service,Pickup And Delivery,Pickup And Drop,Premium Dry Cleaning,Premium Laundry Service,Premium Steam Iron,Quilt Dry Cleaning,Saree Roll Press & Polish,Shoe Cleaning,Shoe Laundry,Shoe Repair,Suit Cleaning,Suitecase Trolley Repair,Toy Cleaning,Wash & Fold Bag,Wash & Iron,Wedding Dress Dry Cleaning,General clothes drying"
"One wash laundry","N/A","160, 8th Cross Rd, Anand Nagar, Aswath Nagar, Marathahalli, Bengaluru, Karnataka 560037","3.9","47","Services: Ironing,Laundry wash and fold,Delivery,Dry cleaning,Drapery & window cover cleaning,Laundry pick-up"
"Sancys Launderette","080 4110 2277","2222, 15th B Cross Rd, Vanganahalli, 1st Sector, HSR Layout, Bengaluru, Karnataka 560102","4.0","6","N/A"
"Deep Cleaning Bangalore","097425 44404","831, 17th F Main Rd, 6th Block, Koramangala, Bengaluru, Karnataka 560095","4.9","135","Services: Interior and exterior window cleaning,Deep clean,Mattress cleaning,Upholstery cleaning,Moving-related cleaning,A Cleaner,Bathroom Cleaning Services,Bathroom Deep Cleaning,Bathroom Deep Cleaning Services,Bedroom Deep Cleaning,Bedroom Deep Cleaning Services,Carpet Shampooing Cleaning,Ceiling Fan,Ceiling Fan Dusted,Clean And Disinfect,Cleaning In Bangalore,Cleaning Solutions,Cobwebs Cleaning,Commercial Cleaning,Commercial Cleaning Home Cleaning,Cupboard Cleaning,Customer Support Service,Deep Cleaning Home,Dust Extraction,Eco-Friendly Cleaning,Exhaust Cleaning,Exhaust Fan Cleaning,Fabric Sofa Shampooing,Furniture Dusting,Gas Stove Cleaning,General Pest Control Services,Hepa Filter,Home Cleaning,Home House Cleaning Services,Hotel, Restaurant Cleaning Services,House Cleaning Services,House Deep Cleaning,Household Chores,Kitchen Cleaning Your,Kitchen Deep Cleaning,Kitchen Deep Cleaning Services,Lighting Fixtures,Mattress Shampoo,Mattress Shampoo Cleaning,Office / Commercial Cleaning,Office Cleaning,Office Cleaning Services Bangalore,Premium Cleaning,Shower Cleaning,Sofa Cleaning Services,Sofa Shampoo Cleaning,Wardrobes Cleaning,Wooden Floor Polishing Services,kitchen cleaning,Carpet steam cleaning,General carpet cleaning,Leather cleaning,Housekeeping"
"LaundroKart - Kanakapura Rd - Laundry & Dry Cleaning Services","078991 72075","Sy. No 68, Shop #1, Basement ,Navarathna Gardens, Kanakapura Rd, Doddakallasandra, Bengaluru, Karnataka 560062","2.7","20","Services: Clothes pressing,Ironing,Laundry wash and fold,Car wash,Carpet and rug cleaning,Couches/sofas,Coat & jacket alterations,Special care fabric cleaning,Self-service laundry,Leather and suede cleaning,Jackets,Delivery,Online dry cleaner booking,Dry cleaning,Laundry pick-up,Commercial service,Wedding gown preservation,Garment Laundry,Shoe Laundry,Steam Pressing,Wash And Iron,Washing Clothes,Drapes and curtain cleaning"
"SDR Dry Cleaners","099449 15509","N/A","4.8","36","Services: Delivery,Dry cleaning,Ironing,Laundry pick-up,Laundry wash and fold,Leather and suede cleaning,Special care fabric cleaning,Clothes Washed,Commercial Laundry,Dry Cleaners Services,Dry Cleaning & Ironing,Express Laundry Delivery,Garment Laundry,Ironed Laundry,Laundry & Dry Cleaning,Laundry Pick Up,Pickup & Drop,Premium Laundry,Premium Laundry Service,Roll Polishing,Saree Polishing,Sari Polishing,Stain Removing,Steam Iron,Steam Pressed,Wash And Ironing,Wash Your,Washing Machines"
"HomecareSolutions","091483 34580","Sri Vinayaka towers No. 292, 2nd floor, 7th Cross Rd, Domlur, Bengaluru, Karnataka 560071","4.7","1293","Services: Interior and exterior window cleaning,Deep clean,Office and workplace cleaning,Mattress cleaning,Upholstery cleaning,Moving-related cleaning,Standard cleaning,General housekeeping,Ac Cleaning,Ac Repair,Air Filters,All Room Cleaning,Balconies Cleaning,Bathroom Cleaning Services,Bedroom Cleaning,Carpet cleaning services,Cleaning Helps,Cleaning Lights And Fans,Cleaning Of Electrical Fittings Switchboards,Cleaning The Decks, Chairs, Furniture,Cob Web Removal,Combo Cleaning Services,Commercial Cleaning Services,Dining Chairs,Dinning Table Chairs,Dirt Removal,Disinfecting And Sanitizing,Disinfecting And Sanitizing Services,Electrical Services,Environmentally Friendly Cleaning,Essential Deap Cleaning,External Cleaning,Fabric Sofa Shampooing,Floor Cleaning services,Floor Scrubbing And Polishing,Frequent Cleaning,Full Home Cleaning,High Pressure Cleaning,Home Disinfection Services,Home cleaning,Home cleaning service Bangalore,House Cleaning Services in Bangalore - Homecaresolutions,Industrial Cleaning Services,Kitchen Appliances,Kitchen Cabinets,Kitchen Cleaning Services,Leather Sofa Cleaning,Living Room Cleaning,Mattress Cleaning Services,Mattress Dry Vacuum,Mattress Shampooing,Microfiber Cloth,Mopping Of Floors,Mopping The Floors,On Time Service,Overhead Water Storage Tank Cleaning,Painting Services,Party Service,Party Services,Pest Control,Pest Control Services,Refuse Service,Regular Cleaning,Repairs And Maintenance,Residential Cleaning,Residential Cleaning Services,Restroom Cleaning,Roof Cleaning,Room Cleaning,Sofa Cleaning Services,Sofa Repairing,Sofa Vacuuming,Stain Removal,Staircases Cleaning,Steam Cleaning,Trash Removal,Vacuum Cleaner,Vacuum Cleaning,Vacuuming The Floor,Wardrobes Cleaning,Wash Cleaning,Washing Of Bathrooms,Washing Of Doors And Windows,Washroom Cleaning,Water Damage Restoration,General carpet cleaning,office cleaning services,office cleaning services bangalore"
"Two Clips Premium Laundry Services","088848 77760","Shriram Samruddhi Apartments, Q-011, Varthur Main Rd, Thubarahalli, Munnekollal, Bengaluru, Karnataka 560066","4.3","25","Services: Laundry wash and fold,Dry cleaning,Laundry pick-up,Cleaning Services,Double Bedsheet,Small Curtains,Speedy Services,Wash & Iron"
"The Leather Laundry - Handbags, Shoes/Sneakers, Jackets & Sofa Restoration & Repair","N/A","N/A","5.0","2","Services: shoe cleaning service,leather jacket dry cleaning,shoe polishing,shoe shining,shoe dry cleaning,leather bag re-dyeing / colour change,suede bag cleaning,leather bag cleaning,lining cleaning,leather bag colour restoration,canvas bag cleaning,Bag Repair,Button Replacement,Chair Reupholstery,Color Restoration,Colour Correction,Colour Restoration,Deep Cleaning,Deep Cleansing,Fur Cleaning,Furniture Repair,Handbag Repair,Handbag Spa,Leather Products,Leather Repair Service Mumbai,Leather Shoe Polish,Mending & Darning,Normal Cleaning,Paint Repair,Pillow Cover,Purse Repair,Repair Jobs,Seat Cleaning,Shoe Laundry Services,Shoe Repair,Shoe Restoration,Shoe Spa,Sneaker Cleaning,Sneaker Repair,Sofa Repair,Specialized Cleaning,Stain Extraction,Stain Removal,Vacuum Cleaning,Wrinkle Removal,custom made bags,bespoke leather jackets,shoe laundry,handbag spa,hardware polishing,waterproofing,odour removal,mold and mildew removal,Adhesive repair,Buckle and hardware replacement,Heel repair,Mould & mildew removal,Odour removal,Polishing,Recolouring,Sole repair,Stitching repair,Stretching,Waterproofing,insole repair,heel shortening,handbag repair,bag handle repair,jacket repair,patchwork and panel replacement,replacement of buckle and hardware,shape correction of bags,bag piping repair & replacement,bag zip repair,bag lining repair,bag edge repair,bag repair service,strolley repair,leather dry cleaning service,leather restoration service,jacket alteration (size and design),alteration | replacement | embossing | patchwork & embroidery,belt size alteration,handle / strap length alteration"
"glo fab","N/A","#20, Bangalore Co-operative Industrial estate, Old Madras Rd, Krishnarajapuram, Bengaluru, Karnataka 560016","1.0","2","Services: Industrial laundry,Clothing alterations & repairs,Laundry wash and fold,Carpet and rug cleaning,Self-service laundry,Leather and suede cleaning,Delivery,Dry cleaning,General bedding cleaning,Wedding dress cleaning,Area Rug Cleaning,Bag & Shoe,Bed Sheet,Carpet Cleaning,Cleaning Business,Commercial Laundry Services,Deep Cleaning,Designer Wear,Double Blanket,Dry Cleaning & Laundry,Home Linen,Janitorial Supplies,Laundry Detergent,Laundry Services Laundry,Leather & Suede Cleaning,Party Wear,Pick Up And Delivery,Saree Silk,Shoe Repairs,Table Linen,Wash And Fold Services,Washing Machines,Wedding Dress Cleaning,Wedding Gown Cleaning"
